CustomerId,Complaint,ComplaintNumber,ProcessedComplaint,ComplaintLength,Sentiment,KeyVerbsCount,KeyNounsCount,KeyAdjectivesCount
0970-ETWGE,"The streaming services I signed up for, both TV and movies, keep buffering and are nearly unusable. This is unacceptable given the high monthly charges for fiber optic internet.",1,streaming services signed tv movies keep buffering nearly unusable unacceptable given high monthly charges fiber optic internet,177,0.13,2,5,4
0970-ETWGE,"I contacted customer support about the streaming issues, but they were unhelpful and provided no resolution.",2,contacted customer support streaming issues unhelpful provided resolution,108,0.0,1,3,0
0970-ETWGE,"My internet connection is unstable despite being on fiber optic, which I expected to be fast and reliable.",3,internet connection unstable despite fiber optic expected fast reliable,106,0.05,0,1,2
0970-ETWGE,"I've only been a customer for a month, and I'm already considering leaving because of the poor service quality and lack of support.",4,customer month already considering leaving poor service quality lack support,131,-0.2,0,3,1
0970-ETWGE,The electronic check payment method is inconvenient and caused delays in processing my bill. I would prefer more flexible payment options.,5,electronic check payment method inconvenient caused delays processing bill would prefer flexible payment options,138,-0.04999999999999999,0,0,0
3334-CTHOL,"The phone service quality has been extremely poor, with frequent dropped calls and bad signal strength. Despite having multiple lines, I am unable to use the service effectively, which is frustrating given the cost.",1,phone service quality extremely poor frequent dropped calls bad signal strength despite multiple lines unable use service effectively frustrating given cost,215,-0.18571428571428572,2,2,2
7102-JJVTX,"The internet speeds with my DSL service are much slower than what was advertised, making it difficult for my family to use the internet efficiently. This has been an ongoing issue, and I would like it resolved as soon as possible.",1,internet speeds dsl service much slower advertised making difficult family use internet efficiently ongoing issue would like resolved soon possible,230,-0.09999999999999999,3,4,3
2027-FECZV,"The streaming services I signed up for, including TV and movies, frequently buffer and lag, making it impossible to enjoy any content. Despite paying a high monthly charge, the quality of service has been incredibly frustrating.",1,streaming services signed including tv movies frequently buffer lag making impossible enjoy content despite paying high monthly charge quality service incredibly frustrating,228,-0.08133333333333333,4,4,2
5624-BQSSA,"I signed up for phone service expecting reliable connectivity, but I've been dealing with dropped calls and poor call quality since the beginning. This is unacceptable, especially as a new customer.",1,signed phone service expecting reliable connectivity dealing dropped calls poor call quality since beginning unacceptable especially new customer,198,-0.06363636363636366,0,2,1
6651-AZVTJ,"The internet service has been consistently unreliable, especially during streaming. Both TV and movie streaming frequently buffer or disconnect, making it impossible to enjoy the services I’m paying for. Despite contacting support previously, the issue remains unresolved.",1,internet service consistently unreliable especially streaming tv movie streaming frequently buffer disconnect making impossible enjoy services im paying despite contacting support previously issue remains unresolved,272,-0.013888888888888881,4,6,1
4118-CEVPF,"The monthly charges are extremely high despite having a one-year contract. I feel like I’m not getting a reasonable price for the services I’m using, and I would like to discuss better pricing options.",1,monthly charges extremely high despite oneyear contract feel like im getting reasonable price services im using would like discuss better pricing options,201,0.2866666666666667,2,2,3
0022-TCJCI,"The internet speed has been consistently slower than what was promised in my plan, and despite being a long-time customer, the issue has not been resolved.",1,internet speed consistently slower promised plan despite longtime customer issue resolved,155,0.25,1,3,1
